Kend,year,month,day,hour,localHour,dayTime,MP1rms,MP1rms_Smoothed,NMRI_Proxy,NMRI_Proxy_smoothed,maximum_MP1rms
,21,8,13,19,12,224.50,0.21605,0.206123792,0.518241274,0.540375213,
,21,8,13,20,13,224.54,0.284743,0.2062335,0.365066305,0.54013058,
,21,8,13,21,14,224.58,0.202845,0.205419292,0.547686421,0.541946141,
,21,8,13,22,15,224.63,0.181365,0.205200375,0.595583562,0.542434292,
,21,8,13,23,16,224.67,0.255495,0.205418917,0.430284908,0.541946977,
,21,8,14,0,17,225.71,0.272588,0.2057705,0.392170111,0.541163,
,21,8,14,1,18,225.75,0.249774,0.205035875,0.44304187,0.542801102,
,21,8,14,2,19,225.79,0.184498,0.205613833,0.588597448,0.541512343,
,21,8,14,3,20,225.83,0.186764,0.205601625,0.583544611,0.541539565,
,21,8,14,4,21,225.88,0.185019,0.205241875,0.587435697,0.542341753,
,21,8,14,5,22,225.92,0.198573,0.205416125,0.557212333,0.541953202,
,21,8,14,6,23,225.96,0.182916,0.204500875,0.592125068,0.543994071,
,21,8,14,7,0,225.00,0.168083,0.202751667,0.625200408,0.54789454,
,21,8,14,8,1,225.04,0.220791,0.201705583,0.507669563,0.550227147,
,21,8,14,9,2,225.08,0.184288,0.201565542,0.589065716,0.550539419,
,21,8,14,10,3,225.13,0.187658,0.2013735,0.581551127,0.550967643,
,21,8,14,11,4,225.17,0.207672,0.201213708,0.536922943,0.551323954,
,21,8,14,12,5,225.21,0.189094,0.201135917,0.578349065,0.551497417,
,21,8,14,13,6,225.25,0.178124,0.201107042,0.602810501,0.551561804,
,21,8,14,14,7,225.29,0.203461,0.201009958,0.546312834,0.551778285,
,21,8,14,15,8,225.33,0.193075,0.200849708,0.569472039,0.552135619,
,21,8,14,16,9,225.38,0.147741,0.200843833,0.670559982,0.552148719,
,21,8,14,17,10,225.42,0.22596,0.200812958,0.496143477,0.552217566,
,21,8,14,18,11,225.46,0.214284,0.200857917,0.522179186,0.552117315,
,21,8,14,19,12,225.50,0.229921,0.200653833,0.487311048,0.55257239,
,21,8,14,20,13,225.54,0.28445,0.200584417,0.36571965,0.552727179,
,21,8,14,21,14,225.58,0.194211,0.200802458,0.566938931,0.552240979,
,21,8,14,22,15,225.63,0.185547,0.200548792,0.586258337,0.552806617,
,21,8,14,23,16,225.67,0.233529,0.200620625,0.479265756,0.55264644,
,21,8,15,0,17,226.71,0.230607,0.200604042,0.485781372,0.552683418,
,21,8,15,1,18,226.75,0.224668,0.2000805,0.499024441,0.553850837,
,21,8,15,2,19,226.79,0.181137,0.20004175,0.596091968,0.553937243,
,21,8,15,3,20,226.83,0.182155,0.19963025,0.593821982,0.554854826,
,21,8,15,4,21,226.88,0.181184,0.199610042,0.595987165,0.554899887,
,21,8,15,5,22,226.92,0.196706,0.199785333,0.56137546,0.554509013,
,21,8,15,6,23,226.96,0.182223,0.200472708,0.593670353,0.552976271,
,21,8,15,7,0,226.00,0.165753,0.20082625,0.630395954,0.552187927,
,21,8,15,8,1,226.04,0.216945,0.20098275,0.51624556,0.551838956,
,21,8,15,9,2,226.08,0.184147,0.200542333,0.589380124,0.552821018,
,21,8,15,10,3,226.13,0.186917,0.200806042,0.583203445,0.552232989,
,21,8,15,11,4,226.17,0.208751,0.200632625,0.534516937,0.552619682,
,21,8,15,12,5,226.21,0.184196,0.200592708,0.589270862,0.55270869,
,21,8,15,13,6,226.25,0.176458,0.200505292,0.606525428,0.552903616,
,21,8,15,14,7,226.29,0.208694,0.200302333,0.534644038,0.553356182,
,21,8,15,15,8,226.33,0.186987,0.20074825,0.583047355,0.552361855,
,21,8,15,16,9,226.38,0.149465,0.200669083,0.666715723,0.552538385,
,21,8,15,17,10,226.42,0.225562,0.200464708,0.497030957,0.55299411,
,21,8,15,18,11,226.46,0.201719,0.200684375,0.55019723,0.552504287,
,21,8,15,19,12,226.50,0.228991,0.200664708,0.489384807,0.552548141,
,21,8,15,20,13,226.54,0.274574,0.20068775,0.387741632,0.552496761,
,21,8,15,21,14,226.58,0.193726,0.200750667,0.568020408,0.552356467,
,21,8,15,22,15,226.63,0.189754,0.200372333,0.576877365,0.553200092,
,21,8,15,23,16,226.67,0.250026,0.20049725,0.442479948,0.552921547,
,21,8,16,0,17,227.71,0.239092,0.200821042,0.466861109,0.552199541,
,21,8,16,1,18,227.75,0.228424,0.200531333,0.490649131,0.552845547,
,21,8,16,2,19,227.79,0.170567,0.200713375,0.619661464,0.552439621,
,21,8,16,3,20,227.83,0.188484,0.20066875,0.579709272,0.552539128,
,21,8,16,4,21,227.88,0.177022,0.200816375,0.605267794,0.552209947,
,21,8,16,5,22,227.92,0.195748,0.201283833,0.563511654,0.551167586,
,21,8,16,6,23,227.96,0.180125,0.201641667,0.598348574,0.550369672,
,21,8,16,7,0,227.00,0.160882,0.201250167,0.641257545,0.551242657,
,21,8,16,8,1,227.04,0.227647,0.201043583,0.492381723,0.551703307,
,21,8,16,9,2,227.08,0.182247,0.200805958,0.593616836,0.552233174,
,21,8,16,10,3,227.13,0.182012,0.200602375,0.594140851,0.552687134,
,21,8,16,11,4,227.17,0.214023,0.200467792,0.522761177,0.552987235,
,21,8,16,12,5,227.21,0.183724,0.200181167,0.59032335,0.553626365,
,21,8,16,13,6,227.25,0.177011,0.199847375,0.605292322,0.55437067,
,21,8,16,14,7,227.29,0.210204,0.199956083,0.531276967,0.554128267,
,21,8,16,15,8,227.33,0.177907,0.1997075,0.603294378,0.55468257,
,21,8,16,16,9,227.38,0.152463,0.199872042,0.660030638,0.554315667,
,21,8,16,17,10,227.42,0.233333,0.199587458,0.479702806,0.554950245,
,21,8,16,18,11,227.46,0.194766,0.199385083,0.565701365,0.55540151,
,21,8,16,19,12,227.50,0.23336,0.199334583,0.4796426,0.555514118,
,21,8,16,20,13,227.54,0.273503,0.199845917,0.390129799,0.554373922,
,21,8,16,21,14,227.58,0.197269,0.198964083,0.560120055,0.556340276,
,21,8,16,22,15,227.63,0.200973,0.19880225,0.551860697,0.55670114,
,21,8,16,23,16,227.67,0.258614,0.198905583,0.423330011,0.556470722,
,21,8,17,0,17,228.71,0.229696,0.198860833,0.487812764,0.556570508,
,21,8,17,1,18,228.75,0.223466,0.198701875,0.501704719,0.556924961,
,21,8,17,2,19,228.79,0.164864,0.198653708,0.632378289,0.557032366,
,21,8,17,3,20,228.83,0.183598,0.198111958,0.590604311,0.558240386,
,21,8,17,4,21,228.88,0.173792,0.197980708,0.612470204,0.558533053,
,21,8,17,5,22,228.92,0.188869,0.198057042,0.578850781,0.558362842,
,21,8,17,6,23,228.96,0.172114,0.197478042,0.616211889,0.559653924,
,21,8,17,7,0,228.00,0.163491,0.1971605,0.635439871,0.560361994,
,21,8,17,8,1,228.04,0.221681,0.196725333,0.505684998,0.561332349,
,21,8,17,9,2,228.08,0.186196,0.196579167,0.584811165,0.561658279,
,21,8,17,10,3,228.13,0.175182,0.19679175,0.609370715,0.56118425,
,21,8,17,11,4,228.17,0.209166,0.196801708,0.53359155,0.561162045,
,21,8,17,12,5,228.21,0.182512,0.196850292,0.593025926,0.561053711,
,21,8,17,13,6,228.25,0.189283,0.196709167,0.577927624,0.561368398,
,21,8,17,14,7,228.29,0.18904,0.196958208,0.578469477,0.560813073,
,21,8,17,15,8,228.33,0.174023,0.196814333,0.611955109,0.561133893,
,21,8,17,16,9,228.38,0.154943,0.196747375,0.654500614,0.5612832,
,21,8,17,17,10,228.42,0.232259,0.196881292,0.482097663,0.560984586,
,21,8,17,18,11,228.46,0.190951,0.196613417,0.574208237,0.561581906,
,21,8,17,19,12,228.50,0.232204,0.196746292,0.482220305,0.561285615,
,21,8,17,20,13,228.54,0.260501,0.196984042,0.419122287,0.560755469,
,21,8,17,21,14,228.58,0.194119,0.19676275,0.567144077,0.561248916,
,21,8,17,22,15,228.63,0.202805,0.1963945,0.547775615,0.562070057,
,21,8,17,23,16,228.67,0.244718,0.196481333,0.454315983,0.561876432,
,21,8,18,0,17,229.71,0.222075,0.196396667,0.504806438,0.562065226,
,21,8,18,1,18,229.75,0.213022,0.19617375,0.524993255,0.562562296,
,21,8,18,2,19,229.79,0.161356,0.196518417,0.640200597,0.561793742,
,21,8,18,3,20,229.83,0.1887,0.195575333,0.579227625,0.563896675,
,21,8,18,4,21,229.88,0.174031,0.195430375,0.61193727,0.56421991,
,21,8,18,5,22,229.92,0.190035,0.195425583,0.576250778,0.564230595,
,21,8,18,6,23,229.96,0.168727,0.195982375,0.623764385,0.562989034,
,21,8,18,7,0,229.00,0.169468,0.196068375,0.622112068,0.562797267,
,21,8,18,8,1,229.04,0.218228,0.195938667,0.513384664,0.563086497,
,21,8,18,9,2,229.08,0.184589,0.195824458,0.588394532,0.563341164,
,21,8,18,10,3,229.13,0.178396,0.195945,0.602203982,0.563072374,
,21,8,18,11,4,229.17,0.202737,0.196141208,0.547927245,0.562634859,
,21,8,18,12,5,229.21,0.185701,0.196300417,0.58591494,0.562279849,
,21,8,18,13,6,229.25,0.194989,0.19663525,0.565204109,0.561533221,
,21,8,18,14,7,229.29,0.183729,0.196475708,0.590312201,0.561888975,
,21,8,18,15,8,229.33,0.165185,0.196288667,0.631662508,0.56230605,
,21,8,18,16,9,229.38,0.157027,0.196411958,0.64985361,0.562031128,
,21,8,18,17,10,229.42,0.230227,0.196388875,0.486628715,0.5620826,
,21,8,18,18,11,229.46,0.185601,0.196435417,0.586137925,0.561978819,
,21,8,18,19,12,229.50,0.240476,0.196330458,0.463774999,0.562212861,
,21,8,18,20,13,229.54,0.237867,0.196746042,0.469592674,0.561286173,
,21,8,18,21,14,229.58,0.19064,0.196476375,0.574901719,0.561887489,
,21,8,18,22,15,229.63,0.20269,0.196084958,0.548032047,0.562760288,
,21,8,18,23,16,229.67,0.258081,0.196338208,0.42451852,0.562195579,
,21,8,19,0,17,230.71,0.224139,0.19620075,0.500204031,0.56250209,
,21,8,19,1,18,230.75,0.209909,0.196233542,0.531934772,0.56242897,
,21,8,19,2,19,230.79,0.158615,0.196539917,0.646312611,0.5617458,
,21,8,19,3,20,230.83,0.191593,0.195595625,0.572776674,0.563851427,
,21,8,19,4,21,230.88,0.17874,0.195427708,0.601436914,0.564225856,
,21,8,19,5,22,230.92,0.193856,0.195591208,0.567730527,0.563861276,
,21,8,19,6,23,230.96,0.176763,0.19584175,0.605845324,0.563302606,
,21,8,19,7,0,230.00,0.165639,0.195637042,0.630650157,0.563759075,
,21,8,19,8,1,230.04,0.213739,0.195445375,0.523394453,0.564186462,
,21,8,19,9,2,230.08,0.187548,0.195331833,0.58179641,0.564439643,
,21,8,19,10,3,230.13,0.177842,0.19523925,0.603439318,0.56464609,
,21,8,19,11,4,230.17,0.203854,0.195158,0.545436504,0.564827265,
,21,8,19,12,5,230.21,0.183182,0.195067292,0.591531928,0.565029531,
,21,8,19,13,6,230.25,0.204963,0.194626333,0.542963602,0.566012801,
,21,8,19,14,7,230.29,0.177257,0.194895417,0.604743779,0.565412786,
,21,8,19,15,8,230.33,0.155791,0.194855458,0.652609703,0.565501887,
,21,8,19,16,9,230.38,0.163105,0.194719333,0.636300592,0.565805425,
,21,8,19,17,10,230.42,0.226928,0.1949405,0.493984984,0.565312257,
,21,8,19,18,11,230.46,0.186388,0.194445667,0.584383034,0.56641566,
,21,8,19,19,12,230.50,0.247829,0.194434,0.447378925,0.566441675,
,21,8,19,20,13,230.54,0.215204,0.194321,0.520127726,0.566693648,
,21,8,19,21,14,230.58,0.18661,0.194346167,0.583888008,0.56663753,
,21,8,19,22,15,230.63,0.206614,0.19405825,0.539282123,0.56727954,
,21,8,19,23,16,230.67,0.264094,0.194214042,0.411110442,0.566932149,
,21,8,20,0,17,231.71,0.219226,0.193987167,0.511159276,0.567438046,
,21,8,20,1,18,231.75,0.205309,0.194021625,0.542192075,0.567361209,
,21,8,20,2,19,231.79,0.15589,0.194053833,0.652388948,0.567289389,
,21,8,20,3,20,231.83,0.189371,0.193682375,0.577731397,0.568117685,
,21,8,20,4,21,231.88,0.17679,0.193597458,0.605785118,0.568307036,
,21,8,20,5,22,231.92,0.191679,0.193703208,0.572584907,0.56807123,
,21,8,20,6,23,231.96,0.16618,0.19372,0.629443809,0.568033787,
,21,8,20,7,0,231.00,0.172097,0.193551292,0.616249797,0.568409981,
,21,8,20,8,1,231.04,0.21278,0.193367333,0.525532878,0.56882018,
,21,8,20,9,2,231.08,0.184281,0.193234542,0.589081325,0.569116285,
,21,8,20,10,3,231.13,0.18315,0.193151292,0.591603283,0.56930192,
,21,8,20,11,4,231.17,0.191978,0.193285083,0.571918182,0.569003585,
,21,8,20,12,5,231.21,0.182902,0.193072083,0.592156286,0.569478543,
,21,8,20,13,6,231.25,0.202251,0.193172125,0.549010951,0.569255465,
,21,8,20,14,7,231.29,0.177861,0.193302417,0.603396951,0.568964934,
,21,8,20,15,8,231.33,0.148881,0.193080708,0.668017955,0.56945931,
,21,8,20,16,9,231.38,0.166844,0.193033833,0.62796319,0.569563834,
,21,8,20,17,10,231.42,0.221483,0.193200875,0.506126508,0.569191357,
,21,8,20,18,11,231.46,0.187215,0.1930395,0.58253895,0.569551198,
,21,8,20,19,12,231.50,0.248602,0.193143708,0.445655252,0.56931883,
,21,8,20,20,13,231.54,0.206289,0.193183,0.540006823,0.569231215,
,21,8,20,21,14,231.58,0.184572,0.19313475,0.588432439,0.569338805,
,21,8,20,22,15,231.63,0.209152,0.192935083,0.533622768,0.569784032,
,21,8,20,23,16,231.67,0.264497,0.192989833,0.410211813,0.569661948,
,21,8,21,0,17,232.71,0.215177,0.193057417,0.520187932,0.569511247,
,21,8,21,1,18,232.75,0.200894,0.193140125,0.552036855,0.56932682,
,21,8,21,2,19,232.79,0.152703,0.193219125,0.659495475,0.569150662,
,21,8,21,3,20,232.83,0.187373,0.19291775,0.582186634,0.569822682,
,21,8,21,4,21,232.88,0.180001,0.192697583,0.598625076,0.570313621,
,21,8,21,5,22,232.92,0.186567,0.192671625,0.583983892,0.570371504,
,21,8,21,6,23,232.96,0.168581,0.19274675,0.624089943,0.570203987,
,21,8,21,7,0,232.00,0.175224,0.192750042,0.609277061,0.570196647,
,21,8,21,8,1,232.04,0.207459,0.192563542,0.537397901,0.570612513,
,21,8,21,9,2,232.08,0.183156,0.192471333,0.591589904,0.570818124,
,21,8,21,10,3,232.13,0.187159,0.192482708,0.582663821,0.570792759,
,21,8,21,11,4,232.17,0.188105,0.192537792,0.580554385,0.570669932,
,21,8,21,12,5,232.21,0.185403,0.192423208,0.586579435,0.570925435,
,21,8,21,13,6,232.25,0.203194,0.192280917,0.546908204,0.571242724,
,21,8,21,14,7,232.29,0.176703,0.192489625,0.605979115,0.570777336,
,21,8,21,15,8,232.33,0.144089,0.192455542,0.678703388,0.570853337,
,21,8,21,16,9,232.38,0.168158,0.192485833,0.625033169,0.570785791,
,21,8,21,17,10,232.42,0.223105,0.192437917,0.502509694,0.570892638,
,21,8,21,18,11,232.46,0.1892,0.192189,0.578112701,0.571447684,
,21,8,21,19,12,232.50,0.250498,0.192162375,0.44142746,0.571507054,
,21,8,21,20,13,232.54,0.199056,0.192092708,0.556135316,0.5716624,
,21,8,21,21,14,232.58,0.179288,0.192228292,0.600214957,0.57136007,
,21,8,21,22,15,232.63,0.208529,0.1919615,0.535011963,0.571954975,
,21,8,21,23,16,232.67,0.2663,0.192067625,0.406191397,0.571718332,
,21,8,22,0,17,233.71,0.215256,0.192037167,0.520011774,0.57178625,
,21,8,22,1,18,233.75,0.196418,0.19230075,0.562017656,0.571198499,
,21,8,22,2,19,233.79,0.15049,0.192317792,0.664430129,0.571160499,
,21,8,22,3,20,233.83,0.187646,0.192242667,0.581577885,0.571328016,
,21,8,22,4,21,233.88,0.181323,0.1919375,0.595677216,0.572008491,
,21,8,22,5,22,233.92,0.183817,0.192056292,0.590115974,0.571743604,
,21,8,22,6,23,233.96,0.165166,0.19220525,0.631704875,0.571411449,
,21,8,22,7,0,233.00,0.180233,0.192187833,0.598107751,0.571450286,
,21,8,22,8,1,233.04,0.206641,0.191867708,0.539221917,0.572164116,
,21,8,22,9,2,233.08,0.183883,0.191885292,0.589968804,0.572124908,
,21,8,22,10,3,233.13,0.186009,0.191798,0.585228147,0.572319555,
,21,8,22,11,4,233.17,0.182131,0.19187575,0.593875499,0.572146184,
,21,8,22,12,5,233.21,0.184764,0.191836375,0.588004308,0.572233985,
,21,8,22,13,6,233.25,0.201522,0.191768667,0.55063651,0.572384964,
,21,8,22,14,7,233.29,0.179957,0.192185583,0.598723189,0.571455303,
,21,8,22,15,8,233.33,0.137686,0.191726292,0.692981106,0.572479454,
,21,8,22,16,9,233.38,0.170705,0.191689583,0.619353745,0.572561308,
,21,8,22,17,10,233.42,0.222374,0.191775792,0.504139713,0.572369076,
,21,8,22,18,11,233.46,0.195526,0.191787167,0.564006681,0.572343712,
,21,8,22,19,12,233.50,0.250907,0.191939375,0.440515452,0.57200431,
,21,8,22,20,13,233.54,0.197253,0.191884583,0.560155733,0.572126487,
,21,8,22,21,14,233.58,0.171964,0.191865167,0.616546366,0.572169784,
,21,8,22,22,15,233.63,0.21138,0.191892,0.528654666,0.572109949,
,21,8,22,23,16,233.67,0.269875,0.19196625,0.398219689,0.571944383,
,21,8,23,0,17,234.71,0.214838,0.191835875,0.52094385,0.5722351,
,21,8,23,1,18,234.75,0.188735,0.191986292,0.57914958,0.571899693,
,21,8,23,2,19,234.79,0.150912,0.191975583,0.663489133,0.571923571,
,21,8,23,3,20,234.83,0.185551,0.191962208,0.586249417,0.571953395,
,21,8,23,4,21,234.88,0.183189,0.191558083,0.591516319,0.572854533,
,21,8,23,5,22,234.92,0.182872,0.191059292,0.592223181,0.573966763,
,21,8,23,6,23,234.96,0.163541,0.190017458,0.635328379,0.576289893,
,21,8,23,7,0,234.00,0.190239,0.190051292,0.575795889,0.57621445,
,21,8,23,8,1,234.04,0.195618,0.189819792,0.563801535,0.57673066,
,21,8,23,9,2,234.08,0.183002,0.19029875,0.591933301,0.575662655,
,21,8,23,10,3,234.13,0.188078,0.190239083,0.580614591,0.575795703,
,21,8,23,11,4,234.17,0.182404,0.190390875,0.59326675,0.57545723,
,21,8,23,12,5,234.21,0.188417,0.1903325,0.579858672,0.575587398,
,21,8,23,13,6,234.25,0.200207,0.190635292,0.553568761,0.574912218,
,21,8,23,14,7,234.29,0.179491,0.190977333,0.599762298,0.574149517,
,21,8,23,15,8,234.33,0.13833,0.190489083,0.691545084,0.575238241,
,21,8,23,16,9,234.38,0.172487,0.1906945,0.615380156,0.574780193,
,21,8,23,17,10,234.42,0.219245,0.190766083,0.511116909,0.574620573,
,21,8,23,18,11,234.46,0.199136,0.1910635,0.555956928,0.573957379,
,21,8,23,19,12,234.50,0.25065,0.190782875,0.441088523,0.57458313,
,21,8,23,20,13,234.54,0.196932,0.190651042,0.560871514,0.574877098,
,21,8,23,21,14,234.58,0.162265,0.191040833,0.638173665,0.574007922,
,21,8,23,22,15,234.63,0.199409,0.191036625,0.55534818,0.574017306,
,21,8,23,23,16,234.67,0.244871,0.191185292,0.453974816,0.573685802,
,21,8,24,0,17,235.71,0.21565,0.191217417,0.519133213,0.573614168,
,21,8,24,1,18,235.75,0.183179,0.191311708,0.591538618,0.573403912,
,21,8,24,2,19,235.79,0.162407,0.191372667,0.637857027,0.573267984,
,21,8,24,3,20,235.83,0.184119,0.191371292,0.58944256,0.57327105,
,21,8,24,4,21,235.88,0.186832,0.191054917,0.583392982,0.573976518,
,21,8,24,5,22,235.92,0.181471,0.191587042,0.595347199,0.57278996,
,21,8,24,6,23,235.96,0.170808,0.192543958,0.619124071,0.570656181,
,21,8,24,7,0,235.00,0.198448,0.193137417,0.557491064,0.569332859,
,21,8,24,8,1,235.04,0.1839,0.1931455,0.589930897,0.569314835,
,21,8,24,9,2,235.08,0.187932,0.193143917,0.580940149,0.569318365,
,21,8,24,10,3,235.13,0.189796,0.193015167,0.576783711,0.569605458,
,21,8,24,11,4,235.17,0.189542,0.192999708,0.577350093,0.569639928,
,21,8,24,12,5,235.21,0.181682,0.193013583,0.594876701,0.569608989,
,21,8,24,13,6,235.25,0.197043,0.19263125,0.560624001,0.570461534,
,21,8,24,14,7,235.29,0.188846,0.193055542,0.578902067,0.569515428,
,21,8,24,15,8,235.33,0.138229,0.192789417,0.691770299,0.570108846,
,21,8,24,16,9,235.38,0.176055,0.192728833,0.607424057,0.570243938,
,21,8,24,17,10,235.42,0.220016,0.192816333,0.509397696,0.570048826,
,21,8,24,18,11,235.46,0.201399,0.192717833,0.550910782,0.570268466,
,21,8,24,19,12,235.50,0.252113,0.19251775,0.437826255,0.570714622,
,21,8,24,20,13,235.54,0.196899,0.192487875,0.560945099,0.570781239,
,21,8,24,21,14,235.58,0.154672,0.192294125,0.655104903,0.571213272,
,21,8,24,22,15,235.63,0.21218,0.192129125,0.526870787,0.571581197,
,21,8,24,23,16,235.67,0.267837,0.192381,0.40276412,0.571019554,
,21,8,25,0,17,236.71,0.229893,0.192116167,0.487373484,0.571610092,
,21,8,25,1,18,236.75,0.183373,0.192114667,0.591106027,0.571613436,
,21,8,25,2,19,236.79,0.162369,0.192357,0.637941761,0.57107307,
,21,8,25,3,20,236.83,0.181029,0.192287708,0.596332791,0.57122758,
,21,8,25,4,21,236.88,0.186461,0.192046208,0.584220255,0.571766088,
,21,8,25,5,22,236.92,0.181804,0.192344458,0.594604659,0.571101036,
,21,8,25,6,23,236.96,0.161632,0.191899375,0.639585159,0.572093504,
,21,8,25,7,0,236.00,0.208631,0.191875125,0.534784519,0.572147578,
,21,8,25,8,1,236.04,0.177513,0.191675208,0.604172938,0.572593362,
,21,8,25,9,2,236.08,0.186478,0.191586,0.584182348,0.572792283,
,21,8,25,10,3,236.13,0.191896,0.191479167,0.57210103,0.573030505,
,21,8,25,11,4,236.17,0.187178,0.19143475,0.582621454,0.573129547,
,21,8,25,12,5,236.21,0.17688,0.191518958,0.605584432,0.572941776,
,21,8,25,13,6,236.25,0.196326,0.191375125,0.562222802,0.573262502,
,21,8,25,14,7,236.29,0.184196,0.191449792,0.589270862,0.573096007,
,21,8,25,15,8,236.33,0.134269,0.191470042,0.700600498,0.573050852,
,21,8,25,16,9,236.38,0.1821,0.191350042,0.593944624,0.573318434,
,21,8,25,17,10,236.42,0.21366,0.191272042,0.523570611,0.573492362,
,21,8,25,18,11,236.46,0.201363,0.191442792,0.550991056,0.573111616,
,21,8,25,19,12,236.50,0.257929,0.191138458,0.424857457,0.573790233,
,21,8,25,20,13,236.54,0.195236,0.191319833,0.564653337,0.573385794,
,21,8,25,21,14,236.58,0.148876,0.191284417,0.668029104,0.573464768,
,21,8,25,22,15,236.63,0.219338,0.191201042,0.510909533,0.573650682,
,21,8,25,23,16,236.67,0.257155,0.191467417,0.42658336,0.573056706,
,21,8,26,0,17,237.71,0.229311,0.191468167,0.488671256,0.573055033,
,21,8,26,1,18,237.75,0.178575,0.191640042,0.601804839,0.572671778,
,21,8,26,2,19,237.79,0.160228,0.191653708,0.642715866,0.572641304,
,21,8,26,3,20,237.83,0.178465,0.191283417,0.602050123,0.573466998,
,21,8,26,4,21,237.88,0.185395,0.191381542,0.586597274,0.573248194,
,21,8,26,5,22,237.92,0.183825,0.191158875,0.590098136,0.573744707,
,21,8,26,6,23,237.96,0.15818,0.191186792,0.647282595,0.573682457,
,21,8,26,7,0,237.00,0.210423,0.191186875,0.53078863,0.573682271,
,21,8,26,8,1,237.04,0.177999,0.19087575,0.603089232,0.574376033,
,21,8,26,9,2,237.08,0.183598,0.190991792,0.590604311,0.574117277,
,21,8,26,10,3,237.13,0.190024,0.190829125,0.576275306,0.574479999,
,21,8,26,11,4,237.17,0.191276,0.190711208,0.573483536,0.574742936,
,21,8,26,12,5,237.21,0.169576,0.190645667,0.621871244,0.574889084,
,21,8,26,13,6,237.25,0.200679,0.190478708,0.552516272,0.575261375,
,21,8,26,14,7,237.29,0.183346,0.190864208,0.591166233,0.574401769,
,21,8,26,15,8,237.33,0.132268,0.190855,0.705062425,0.574422302,
,21,8,26,16,9,237.38,0.188493,0.190841208,0.579689204,0.574453055,
,21,8,26,17,10,237.42,0.213678,0.191047583,0.523530474,0.57399287,
,21,8,26,18,11,237.46,0.205488,0.191031833,0.541792932,0.574027991,
,21,8,26,19,12,237.50,0.258257,0.191026667,0.424126067,0.574039511,
,21,8,26,20,13,237.54,0.186349,0.190927667,0.584469999,0.574260266,
,21,8,26,21,14,237.58,0.151231,0.19077875,0.662777811,0.574592328,
,21,8,26,22,15,237.63,0.213994,0.190824417,0.522825842,0.574490498,
,21,8,26,23,16,237.67,0.257825,0.190955458,0.425089361,0.574198295,
,21,8,27,0,17,238.71,0.229313,0.190778833,0.488666796,0.574592142,
,21,8,27,1,18,238.75,0.171108,0.190800958,0.618455116,0.574542807,
,21,8,27,2,19,238.79,0.163013,0.190796,0.636505739,0.574553863,
,21,8,27,3,20,238.83,0.174561,0.190596958,0.61075545,0.574997696,
,21,8,27,4,21,238.88,0.182565,0.1908615,0.592907744,0.574407808,
,21,8,27,5,22,238.92,0.182252,0.191050708,0.593605687,0.573985902,
,21,8,27,6,23,238.96,0.154173,0.190703625,0.656217598,0.574759845,
,21,8,27,7,0,238.00,0.219675,0.188655333,0.510158074,0.579327225,
,21,8,27,8,1,238.04,0.177778,0.189190458,0.603582028,0.578133977,
,21,8,27,9,2,238.08,0.183267,0.190567667,0.591342391,0.575063012,
,21,8,27,10,3,238.13,0.194977,0.191149875,0.565230867,0.573764776,
,21,8,27,11,4,238.17,0.190898,0.190589833,0.574326419,0.575013583,
,21,8,27,12,5,238.21,0.169452,0.191199667,0.622147745,0.573653748,
,21,8,27,13,6,238.25,0.198303,0.192509,0.557814392,0.570734133,
,21,8,27,14,7,238.29,0.179772,0.1887815,0.599135711,0.579045893,
,21,8,27,15,8,238.33,0.133364,0.1899665,0.702618511,0.576403522,
,21,8,27,16,9,238.38,0.191638,0.190636042,0.572676331,0.574910546,
,21,8,27,17,10,238.42,0.209439,0.191062833,0.532982801,0.573958865,
,21,8,27,18,11,238.46,0.206019,0.193887833,0.540608882,0.567659544,
,21,8,27,19,12,238.50,0.258138,0.194188375,0.424391419,0.566989381,
,21,8,27,20,13,238.54,0.181572,0.192813625,0.595121984,0.570054865,
,21,8,27,21,14,238.58,0.15758,0.194624375,0.648620504,0.566017168,
,21,8,27,22,15,238.63,0.218535,0.198691917,0.512700101,0.556947167,
,21,8,27,23,16,238.67,0.249495,0.198192542,0.443663998,0.558060697,
,21,8,28,8,1,239.04,0.180154,0.196441167,0.598283909,0.561965998,
,21,8,28,9,2,239.08,0.183951,0.195435375,0.589817175,0.564208761,
,21,8,28,10,3,239.13,0.196066,0.192625958,0.562802563,0.570473334,
,21,8,28,11,4,239.17,0.188534,0.192689667,0.57959778,0.570331274,
,21,8,28,12,5,239.21,0.169124,0.192974625,0.622879136,0.56969586,
,21,8,28,13,6,239.25,0.196888,0.193513208,0.560969627,0.568494901,
,21,8,28,14,7,239.29,0.185597,0.190826667,0.586146844,0.574485481,
,21,8,28,15,8,239.33,0.130215,0.191237542,0.709640303,0.573569292,
,21,8,28,16,9,239.38,0.206218,0.1920005,0.540165143,0.571868011,
,21,8,28,17,10,239.42,0.199336,0.192462917,0.555510959,0.570836892,
,21,8,28,18,11,239.46,0.20522,0.192296958,0.542390531,0.571206954,
,21,8,28,19,12,239.50,0.258698,0.194290833,0.423142704,0.566760915,
,21,8,28,20,13,239.54,0.176665,0.194271667,0.606063849,0.566803654,
,21,8,28,21,14,239.58,0.165309,0.192217375,0.631386007,0.571384412,
,21,8,28,22,15,239.63,0.22323,0.195454958,0.502230963,0.564165093,
,21,8,28,23,16,239.67,0.230985,0.196246125,0.48493849,0.562400911,
